lng,lat
-43.186,-22.946
-43.208000,-22.884885
-43.18130,-22.91440
-43.32822,-22.83018
-43.26928,-22.84128
-43.3371534,-22.8766709
-43.243377,-22.879388
-43.22438,-22.90158
-43.18130,-22.91440
-43.186,-22.946
-43.208777,-22.903077
-43.27896,-22.84261
-43.3712191,-22.9394836
-43.208,-22.803
-43.36183,-22.84109
-43.201,-22.909
-43.62758,-22.99734
-43.239,-22.929
-43.34821,-22.83622
-43.46320942610282,-22.8818683
-43.62758,-22.99734
-43.20895,-22.92497
-43.296376,-22.868715
-43.51849,-22.87385
-43.208000,-22.884885
-43.2190346,-22.9059059
-43.474733,-22.864247
-43.55640115308438,-22.882021454946173
-43.20800335,-22.9030885
-43.56238079119834,-22.908061044663658
-43.63499164581299,-22.927330217184508
-43.3371534,-22.8766709
-43.243377,-22.879388
-43.34656,-22.85140
-43.6091138996,-22.8916633503
-43.2458976,-22.890109
-43.56238079119834,-22.908061044663658
-43.18926,-22.92130
-43.243508,-22.870075
-43.32441,-22.89129
-43.239,-22.929
-43.208777,-22.903077
-43.429867,-22.878972
-43.2211160,-22.9163022
-43.243508,-22.870075
-43.27896,-22.84261
-43.208000,-22.884885
-43.201,-22.909
-43.419136,-22.893536
-43.243377,-22.879388
-43.25240008,-22.98940176
-43.62758,-22.99734
-43.56238079119834,-22.908061044663658
-43.2190346,-22.9059059
-43.309113,-22.8505132
-43.56238079119834,-22.908061044663658
-43.32822,-22.83018
-43.26960,-22.84161
-43.39669,-22.83620
-43.1885374,-22.9655383
-43.51849,-22.87385
-43.243508,-22.870075
-43.2532244659,-22.9163762642
-43.62510,-22.92401
-43.243508,-22.870075
-43.39669,-22.83620
-43.34656,-22.85140
-43.31226,-22.83269
-43.25240008,-22.98940176
-43.63499164581299,-22.927330217184508
-43.2626617,-22.9038569
-43.2275533,-22.87716368
-43.55640115308438,-22.882021454946173
-43.62758,-22.99734
-43.56238079119834,-22.908061044663658
-43.62758,-22.99734
-43.208000,-22.884885
-43.2532244659,-22.9163762642
-43.32822,-22.83018
-43.56238079119834,-22.908061044663658
-43.275190,-22.877618
-43.39669,-22.83620
-43.2685351,-22.8636262
-43.483275175094604,-22.88253108793212
